customerID,Contract,PaperlessBilling,PaymentMethod,pago_mensual,pago_total,pago_por_dia,deja_de_pagar
1740-CSDJP,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,1.175,1.0
1741-WTPON,Two year,No,Mailed check,115.85,6567.9,3.8616666666666664,0.0
1744-JHKYS,Month-to-month,No,Electronic check,24.7,780.2,0.8233333333333334,0.0
1746-TGTWV,Month-to-month,No,Credit card (automatic),75.35,75.35,2.5116666666666663,0.0
1750-CSKKM,Month-to-month,No,Electronic check,55.35,449.75,1.845,1.0
1751-NCDLI,Month-to-month,Yes,Electronic check,98.85,4564.9,3.295,0.0
1752-OZXFY,One year,Yes,Mailed check,59.8,3561.15,1.9933333333333332,0.0
1754-GKYPY,Month-to-month,Yes,Bank transfer (automatic),89.75,1938.9,2.9916666666666667,0.0
1755-FZQEC,One year,No,Mailed check,19.9,791.15,0.6633333333333333,0.0
1755-RMCXH,Month-to-month,No,Mailed check,20.3,40.25,0.6766666666666666,0.0
1757-TCATG,One year,No,Bank transfer (automatic),20.05,746.75,0.6683333333333333,0.0
1760-CAZHT,Month-to-month,No,Mailed check,20.8,460.2,0.6933333333333334,0.0
1761-AEZZR,Month-to-month,Yes,Electronic check,79.55,79.55,2.6516666666666664,1.0
1763-KUAAW,One year,No,Bank transfer (automatic),20.35,369.6,0.6783333333333333,0.0
1763-WQFUK,Month-to-month,Yes,Mailed check,50.5,147.75,1.6833333333333333,0.0
1764-VUUMT,Two year,No,Credit card (automatic),19.95,1269.1,0.6649999999999999,0.0
1766-GKNMI,Month-to-month,Yes,Electronic check,84.9,2516.2,2.83,0.0
1766-UMRDB,Month-to-month,No,Credit card (automatic),69.15,2275.1,2.305,
1767-CJKBA,Two year,No,Mailed check,25.1,1697.7,0.8366666666666667,0.0
1767-TGTKO,Month-to-month,Yes,Electronic check,45.45,411.75,1.5150000000000001,0.0
1768-HNVGJ,Month-to-month,Yes,Electronic check,70.05,3062.45,2.335,0.0
1768-ZAIFU,Month-to-month,Yes,Electronic check,25.2,25.2,0.84,1.0
1769-GRUIK,Month-to-month,Yes,Electronic check,71.1,1247.75,2.3699999999999997,0.0
1771-OADNZ,Month-to-month,Yes,Electronic check,95.9,2745.2,3.1966666666666668,1.0
1775-KWJKQ,Two year,No,Credit card (automatic),89.85,6562.9,2.9949999999999997,0.0
1776-SPBWV,One year,Yes,Bank transfer (automatic),20.1,682.1,0.67,0.0
1777-JYQPJ,Month-to-month,No,Mailed check,24.3,38.45,0.81,0.0
1779-PWPMG,Two year,Yes,Bank transfer (automatic),114.65,8333.95,3.8216666666666668,0.0
1784-BXEFA,Month-to-month,Yes,Mailed check,20.55,187.35,0.685,0.0
1784-EZDKJ,One year,Yes,Bank transfer (automatic),106.8,5498.8,3.56,0.0
1785-BPHTP,Month-to-month,No,Electronic check,85.45,2289.9,2.8483333333333336,0.0
1790-NESIO,Two year,Yes,Mailed check,20.4,261.3,0.6799999999999999,0.0
1791-PQHBB,Month-to-month,Yes,Credit card (automatic),61.2,125.95,2.04,0.0
1792-UXAFY,Month-to-month,Yes,Electronic check,89.15,1496.9,2.9716666666666667,1.0
1794-HBQTJ,Month-to-month,Yes,Credit card (automatic),48.6,48.6,1.62,1.0
1794-SWWKL,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,1.9883333333333333,0.0
1796-JANOW,Month-to-month,No,Mailed check,19.95,38.15,0.6649999999999999,0.0
1803-BGNBD,Month-to-month,Yes,Electronic check,54.3,654.5,1.8099999999999998,0.0
1809-DMJHQ,Month-to-month,No,Mailed check,46.0,221.7,1.5333333333333334,1.0
1810-BOHSY,One year,Yes,Credit card (automatic),96.4,4911.05,3.2133333333333334,0.0
1810-MVMAI,Month-to-month,No,Electronic check,67.6,2000.2,2.253333333333333,0.0
1813-JLKWR,One year,No,Bank transfer (automatic),19.8,1336.65,0.66,0.0
1813-JYWTO,Two year,No,Bank transfer (automatic),80.45,5737.6,2.6816666666666666,0.0
1814-DKOLC,Month-to-month,No,Mailed check,25.45,134.75,0.8483333333333333,0.0
1814-WFGVS,Two year,No,Mailed check,48.9,3527.0,1.63,0.0
1816-FLZDK,Month-to-month,No,Mailed check,29.15,29.15,0.9716666666666666,0.0
1818-ESQMW,Month-to-month,Yes,Electronic check,89.2,2383.6,2.9733333333333336,0.0
1820-DJFPH,Two year,Yes,Bank transfer (automatic),24.05,1709.15,0.8016666666666666,0.0
1820-TQVEV,Month-to-month,Yes,Electronic check,69.55,69.55,2.3183333333333334,1.0
1821-BUCWY,Two year,Yes,Mailed check,55.65,1653.85,1.855,0.0
1830-GGFNM,Two year,No,Credit card (automatic),94.55,6078.75,3.1516666666666664,0.0
1830-IPXVJ,Two year,No,Credit card (automatic),19.75,1311.6,0.6583333333333333,0.0
1832-PEUTS,Two year,Yes,Credit card (automatic),89.1,5411.65,2.9699999999999998,0.0
1833-TCXKK,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,3.591666666666667,0.0
1833-VGRUM,Month-to-month,Yes,Electronic check,74.2,74.2,2.4733333333333336,1.0
1834-ABKHQ,One year,Yes,Bank transfer (automatic),50.95,2610.65,1.6983333333333335,0.0
1834-WULEG,One year,No,Mailed check,20.25,439.75,0.675,0.0
1837-YQUCE,Two year,Yes,Bank transfer (automatic),58.35,4214.25,1.945,0.0
1839-FBNFR,Two year,Yes,Bank transfer (automatic),19.85,854.8,0.6616666666666667,0.0
1839-UMACK,One year,No,Electronic check,25.05,949.85,0.8350000000000001,0.0
1840-BIUOG,One year,Yes,Electronic check,68.7,1416.2,2.29,0.0
1841-YSJGV,Two year,Yes,Credit card (automatic),109.95,7852.4,3.665,0.0
1842-EZJMK,Month-to-month,No,Electronic check,103.7,5071.05,3.4566666666666666,1.0
1843-TLSGD,Two year,No,Mailed check,20.85,272.35,0.6950000000000001,0.0
1845-CSBRZ,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,2.8449999999999998,0.0
1845-ZLLIG,Month-to-month,Yes,Mailed check,50.15,50.15,1.6716666666666666,0.0
1846-XWOQN,Month-to-month,Yes,Electronic check,70.15,70.15,2.3383333333333334,1.0
1848-LBZHY,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,1.6766666666666665,0.0
1849-RJYIG,Month-to-month,Yes,Electronic check,60.0,487.75,2.0,0.0
1850-AKQEP,Month-to-month,No,Mailed check,20.35,178.7,0.6783333333333333,0.0
1852-QSWCD,Two year,Yes,Mailed check,24.8,1514.85,0.8266666666666667,0.0
1852-XEMDW,Month-to-month,No,Mailed check,65.05,1427.55,2.1683333333333334,0.0
1853-ARAAQ,Month-to-month,Yes,Credit card (automatic),50.35,1277.5,1.6783333333333335,0.0
1853-UDXBW,Month-to-month,Yes,Electronic check,70.0,70.0,2.3333333333333335,1.0
1855-AGAWH,One year,Yes,Electronic check,93.8,2939.8,3.1266666666666665,0.0
1855-CFULU,Month-to-month,No,Mailed check,20.05,91.45,0.6683333333333333,0.0
1862-QRWPE,Two year,No,Bank transfer (automatic),20.65,1057.0,0.6883333333333332,0.0
1862-SKORY,Month-to-month,Yes,Electronic check,39.3,1637.4,1.3099999999999998,1.0
1866-DIOQZ,One year,No,Bank transfer (automatic),66.8,4689.15,2.2266666666666666,0.0
1866-NXPSP,One year,Yes,Mailed check,75.55,2680.15,2.518333333333333,0.0
1866-OBPNR,Month-to-month,No,Credit card (automatic),74.6,74.6,2.4866666666666664,0.0
1866-RZZQS,Month-to-month,Yes,Electronic check,98.4,4187.75,3.2800000000000002,1.0
1866-ZSLJM,Month-to-month,No,Credit card (automatic),20.5,402.85,0.6833333333333333,0.0
1867-BDVFH,Month-to-month,Yes,Electronic check,74.35,834.2,2.478333333333333,1.0
1867-RAWZK,Month-to-month,No,Electronic check,103.3,2012.7,3.4433333333333334,
1867-TJHTS,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,2.6599999999999997,0.0
1871-MOWRM,Month-to-month,No,Bank transfer (automatic),80.85,866.45,2.695,1.0
1872-EBWSC,One year,No,Mailed check,20.35,617.35,0.6783333333333333,0.0
1875-QIVME,Month-to-month,Yes,Electronic check,104.4,242.8,3.48,1.0
1877-HKBQX,One year,Yes,Mailed check,54.6,617.85,1.82,0.0
1891-FZYSA,Month-to-month,Yes,Electronic check,89.95,6143.15,2.9983333333333335,1.0
1891-QRQSA,Two year,Yes,Bank transfer (automatic),111.6,7099.0,3.7199999999999998,0.0
1891-UAWWU,Month-to-month,No,Electronic check,90.8,1951.0,3.0266666666666664,1.0
1894-IGFSG,Month-to-month,No,Electronic check,89.25,1907.85,2.975,1.0
1895-QTKDO,Month-to-month,No,Credit card (automatic),43.95,43.95,1.465,0.0
1897-OKVMW,Two year,Yes,Mailed check,90.6,5817.45,3.02,0.0
1897-RCFUM,One year,Yes,Mailed check,24.2,914.6,0.8066666666666666,0.0
1898-JSNDC,One year,Yes,Credit card (automatic),58.6,2224.5,1.9533333333333334,0.0
1899-VXWXM,One year,Yes,Credit card (automatic),106.1,5082.8,3.5366666666666666,1.0
1902-XBTFB,Month-to-month,Yes,Electronic check,89.4,2001.5,2.98,1.0
1904-WAJAA,Two year,No,Electronic check,64.35,1558.65,2.145,0.0
1905-OEILC,Month-to-month,No,Mailed check,19.5,19.5,0.65,0.0
1907-UBQFC,Month-to-month,Yes,Electronic check,72.85,688.65,2.4283333333333332,1.0
1907-YLNYW,Month-to-month,Yes,Electronic check,66.7,579.0,2.2233333333333336,0.0
1910-FMXJM,Month-to-month,No,Electronic check,80.4,2937.65,2.68,0.0
1915-IOFGU,Month-to-month,No,Electronic check,70.5,70.5,2.35,1.0
1915-OAKWD,One year,Yes,Bank transfer (automatic),19.3,360.35,0.6433333333333333,0.0
1918-ZBFQJ,Month-to-month,Yes,Electronic check,79.25,1111.65,2.6416666666666666,1.0
1919-RTPQD,Month-to-month,No,Electronic check,44.75,333.65,1.4916666666666667,0.0
1921-KYSAY,One year,Yes,Electronic check,68.6,2877.05,2.2866666666666666,0.0
1925-GMVBW,Month-to-month,No,Credit card (automatic),20.55,96.1,0.685,0.0
1925-LFCZZ,One year,Yes,Bank transfer (automatic),50.05,2743.45,1.6683333333333332,0.0
1925-TIBLE,Month-to-month,Yes,Electronic check,86.5,582.5,2.8833333333333333,1.0
1926-QUZNN,Two year,Yes,Bank transfer (automatic),25.25,1841.2,0.8416666666666667,0.0
1927-QEWMY,Two year,No,Credit card (automatic),20.5,1502.25,0.6833333333333333,0.0
1928-BXYIV,Month-to-month,No,Electronic check,61.15,61.15,2.038333333333333,0.0
1929-ZCBHE,One year,No,Electronic check,40.3,1794.8,1.3433333333333333,0.0
1930-BZLHI,One year,Yes,Mailed check,20.35,422.7,0.6783333333333333,0.0
1930-QPBVZ,Two year,No,Bank transfer (automatic),95.1,6683.4,3.17,0.0
1930-WNXSB,Month-to-month,Yes,Electronic check,92.85,5305.05,3.0949999999999998,0.0
1932-UEDCX,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,3.353333333333333,0.0
1934-MKPXS,One year,No,Credit card (automatic),20.1,620.55,0.67,0.0
1934-SJVJK,Month-to-month,No,Mailed check,20.15,20.15,0.6716666666666666,1.0
1935-IMVBB,Month-to-month,No,Mailed check,89.7,4952.95,2.99,0.0
1936-CZAKF,Two year,No,Credit card (automatic),49.65,2409.9,1.655,0.0
1936-UAFEH,Two year,No,Credit card (automatic),110.25,7279.35,3.675,0.0
1937-OTUKY,Two year,Yes,Bank transfer (automatic),98.2,7015.9,3.2733333333333334,0.0
1941-HOSAM,Month-to-month,Yes,Electronic check,90.1,90.1,3.003333333333333,0.0
1942-OQFRW,Month-to-month,No,Electronic check,44.0,44.0,1.4666666666666666,0.0
1945-XISKS,Two year,No,Mailed check,19.65,1335.2,0.6549999999999999,0.0
1950-KSVVJ,One year,No,Mailed check,113.3,5032.25,3.7766666666666664,0.0
1951-IEYXM,Two year,Yes,Credit card (automatic),90.6,6441.85,3.02,0.0
1952-DVVSW,One year,No,Mailed check,20.1,184.4,0.67,0.0
1955-IBMMB,Two year,Yes,Bank transfer (automatic),20.2,1192.3,0.6733333333333333,0.0
1956-YIFGE,One year,Yes,Mailed check,100.05,2090.25,3.335,0.0
1958-RNRKS,Month-to-month,No,Electronic check,49.9,1441.95,1.6633333333333333,0.0
1960-UOTYM,Two year,No,Electronic check,79.2,4016.3,2.64,0.0
1960-UYCNN,Month-to-month,Yes,Electronic check,95.25,1021.55,3.175,0.0
1963-SVUCV,Month-to-month,No,Electronic check,45.3,45.3,1.51,1.0
1963-VAUKV,Month-to-month,No,Mailed check,20.4,20.4,0.6799999999999999,1.0
1964-SVLEA,One year,Yes,Mailed check,19.7,415.9,0.6566666666666666,0.0
1965-AKTSX,Month-to-month,Yes,Electronic check,78.95,1101.85,2.631666666666667,1.0
1965-DDBWU,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,2.9683333333333333,1.0
1970-KKFWL,Two year,No,Bank transfer (automatic),23.3,797.1,0.7766666666666667,0.0
1971-DTCZB,Two year,Yes,Bank transfer (automatic),90.95,6468.6,3.0316666666666667,0.0
1972-RSMOV,Two year,No,Mailed check,19.1,780.1,0.6366666666666667,
1972-XMUWV,Two year,Yes,Credit card (automatic),59.8,3808.2,1.9933333333333332,0.0
1975-FCJTE,Two year,No,Mailed check,25.5,1121.05,0.85,
1976-AZZPJ,Month-to-month,No,Mailed check,34.2,256.6,1.1400000000000001,0.0
1976-CFOCS,Month-to-month,No,Electronic check,46.0,46.0,1.5333333333333334,1.0
1977-STDKI,Month-to-month,Yes,Electronic check,73.0,73.0,2.433333333333333,1.0
1980-KXVPM,Month-to-month,Yes,Credit card (automatic),75.05,256.25,2.5016666666666665,1.0
1981-INRFU,Month-to-month,Yes,Electronic check,79.75,164.5,2.658333333333333,1.0
1982-FEBTD,Two year,Yes,Credit card (automatic),25.6,514.75,0.8533333333333334,0.0
1984-FCOWB,One year,Yes,Electronic check,109.5,7674.55,3.65,1.0
1984-GPTEH,Month-to-month,No,Electronic check,25.15,702.0,0.8383333333333333,0.0
1985-MBRYP,Two year,Yes,Bank transfer (automatic),19.65,779.25,0.6549999999999999,0.0
1986-PHGZF,Month-to-month,Yes,Credit card (automatic),58.4,964.9,1.9466666666666665,0.0
1987-AUELQ,Two year,No,Credit card (automatic),25.05,1873.7,0.8350000000000001,0.0
1989-PRJHP,Month-to-month,Yes,Electronic check,75.5,1893.95,2.5166666666666666,1.0
1991-VOPLL,Month-to-month,No,Mailed check,19.05,157.65,0.635,0.0
1996-DBMUS,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,2.355,0.0
1998-VHJHK,One year,No,Mailed check,19.15,501.35,0.6383333333333333,0.0
2000-DHJUY,Two year,Yes,Bank transfer (automatic),92.2,6474.45,3.0733333333333333,0.0
2000-MPKCA,One year,Yes,Electronic check,107.75,6332.75,3.591666666666667,0.0
2001-EWBQU,Two year,No,Electronic check,104.7,6333.8,3.49,0.0
2001-MCUUW,Two year,No,Electronic check,108.65,4903.2,3.621666666666667,0.0
2002-MZHWP,Month-to-month,No,Mailed check,20.5,20.5,0.6833333333333333,1.0
2003-CKLOR,Month-to-month,No,Electronic check,99.5,6710.5,3.316666666666667,1.0
2004-OCQXK,Month-to-month,Yes,Electronic check,81.95,81.95,2.731666666666667,1.0
2005-DWQZJ,Two year,No,Mailed check,19.05,201.7,0.635,0.0
2007-QVGAW,Two year,Yes,Bank transfer (automatic),19.35,1292.65,0.645,0.0
2011-TRQYE,Month-to-month,Yes,Credit card (automatic),33.5,600.0,1.1166666666666667,1.0
2012-NWRPA,Month-to-month,Yes,Electronic check,99.55,1131.2,3.3183333333333334,1.0
2013-SGDXK,Month-to-month,No,Electronic check,84.3,84.3,2.81,1.0
2014-MKGMH,One year,Yes,Electronic check,101.1,4674.4,3.3699999999999997,0.0
2017-CCBLH,Two year,No,Mailed check,20.0,141.6,0.6666666666666666,0.0
2018-PZKMU,Month-to-month,No,Electronic check,103.1,970.45,3.4366666666666665,0.0
2018-QKYGT,Month-to-month,Yes,Electronic check,81.05,81.05,2.7016666666666667,0.0
2019-HDCZY,Two year,No,Electronic check,102.6,6296.75,3.42,0.0
2023-VQFDL,Month-to-month,No,Electronic check,19.0,348.8,0.6333333333333333,0.0
2024-BASKD,Month-to-month,Yes,Mailed check,74.6,74.6,2.4866666666666664,1.0
2025-JKFWI,Month-to-month,Yes,Mailed check,99.0,1301.7,3.3,1.0
2026-TGDHM,Month-to-month,Yes,Electronic check,79.3,523.15,2.643333333333333,1.0
2027-CWDNU,Month-to-month,Yes,Electronic check,85.6,1601.5,2.853333333333333,0.0
2027-DNKIV,One year,Yes,Mailed check,58.75,2203.1,1.9583333333333333,0.0
2027-FECZV,Month-to-month,Yes,Electronic check,106.7,1253.9,3.5566666666666666,1.0
2027-OAQQC,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,1.635,1.0
2027-WKXMW,Month-to-month,Yes,Electronic check,108.75,6871.7,3.625,0.0
2030-BTZRO,Two year,Yes,Credit card (automatic),20.4,107.6,0.6799999999999999,0.0
2034-CGRHZ,Month-to-month,Yes,Credit card (automatic),102.95,2496.7,3.4316666666666666,1.0
2034-GDRCN,Month-to-month,Yes,Electronic check,90.4,168.2,3.0133333333333336,1.0
2037-SGXHH,Month-to-month,Yes,Electronic check,94.65,3624.3,3.1550000000000002,1.0
2037-XJFUP,One year,Yes,Electronic check,95.8,3036.75,3.1933333333333334,1.0
2038-LLMLM,Month-to-month,Yes,Electronic check,103.85,4946.05,3.4616666666666664,0.0
2038-OEQZH,Month-to-month,No,Electronic check,86.05,308.1,2.868333333333333,0.0
2038-YSEZE,Month-to-month,No,Mailed check,67.45,1801.1,2.2483333333333335,0.0
2039-JONDJ,One year,No,Bank transfer (automatic),55.45,1477.65,1.8483333333333334,0.0
2040-LDIWQ,Two year,Yes,Bank transfer (automatic),84.2,5324.5,2.8066666666666666,0.0
2040-OBMLJ,One year,No,Credit card (automatic),81.7,2548.65,2.7233333333333336,0.0
2040-VZIKE,Month-to-month,Yes,Mailed check,100.85,4847.35,3.3616666666666664,0.0
2040-XBAVJ,Two year,No,Bank transfer (automatic),114.45,8100.55,3.815,0.0
2041-JIJCI,Month-to-month,Yes,Electronic check,64.0,370.25,2.1333333333333333,0.0
2043-WVTQJ,Month-to-month,No,Mailed check,55.7,55.7,1.8566666666666667,0.0
2045-BMBTJ,Month-to-month,Yes,Bank transfer (automatic),59.45,1884.65,1.9816666666666667,0.0
2049-BAFNW,Month-to-month,No,Mailed check,35.9,35.9,1.1966666666666665,0.0
2050-ONYDQ,Two year,No,Credit card (automatic),26.0,1654.85,0.8666666666666667,0.0
2054-PJOCK,One year,No,Credit card (automatic),80.55,4847.05,2.685,0.0
2055-BFOCC,One year,Yes,Bank transfer (automatic),84.0,5329.55,2.8,0.0
2055-PDADH,Month-to-month,Yes,Electronic check,70.4,204.7,2.3466666666666667,1.0
2055-SIFSS,Month-to-month,No,Bank transfer (automatic),51.65,2838.55,1.7216666666666667,0.0
2056-EVGZL,One year,No,Credit card (automatic),105.75,7322.5,3.525,0.0
2057-BOYKM,Two year,Yes,Bank transfer (automatic),96.6,6827.5,3.2199999999999998,0.0
2057-ZBLPD,Month-to-month,Yes,Electronic check,86.5,1808.7,2.8833333333333333,1.0
2058-DCJBE,Month-to-month,Yes,Electronic check,69.75,324.6,2.325,1.0
2061-VVFST,Month-to-month,No,Bank transfer (automatic),19.5,805.2,0.65,0.0
2065-MMKGR,One year,Yes,Credit card (automatic),71.0,2080.1,2.3666666666666667,0.0
2067-QYTCF,Month-to-month,Yes,Electronic check,111.15,6953.4,3.705,0.0
2068-WWXQZ,Two year,No,Bank transfer (automatic),20.05,902.0,0.6683333333333333,0.0
2070-FNEXE,Month-to-month,No,Bank transfer (automatic),76.45,503.6,2.5483333333333333,1.0
2070-XYMFH,Month-to-month,Yes,Mailed check,79.35,1835.3,2.645,0.0
2072-ZVJJX,Two year,No,Bank transfer (automatic),25.25,1728.2,0.8416666666666667,0.0
2073-QBVBI,One year,No,Mailed check,35.45,1391.65,1.1816666666666669,0.0
2074-GKOWZ,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,2.985,1.0
2074-GUHPQ,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,3.0900000000000003,0.0
2075-PUEPR,Two year,No,Bank transfer (automatic),19.35,1153.25,0.645,0.0
2075-RMJIK,Month-to-month,Yes,Mailed check,49.4,232.55,1.6466666666666667,0.0
2077-DDHJK,Two year,No,Credit card (automatic),70.9,4911.35,2.3633333333333337,0.0
2077-MPJQO,Month-to-month,Yes,Electronic check,75.4,533.05,2.5133333333333336,0.0
2079-FBMZK,Month-to-month,Yes,Mailed check,69.25,418.4,2.308333333333333,1.0
2080-CAZNM,Month-to-month,Yes,Electronic check,104.4,4133.95,3.48,0.0
2080-GKCWQ,Month-to-month,No,Electronic check,74.95,151.75,2.4983333333333335,0.0
2080-SRCDE,Month-to-month,No,Mailed check,25.4,25.4,0.8466666666666666,0.0
2081-KJSQF,Month-to-month,Yes,Mailed check,20.25,20.25,0.675,0.0
2081-VEYEH,Month-to-month,Yes,Electronic check,107.95,318.6,3.5983333333333336,0.0
2082-CEFLT,Month-to-month,Yes,Electronic check,45.6,45.6,1.52,1.0
2082-OJVTK,Month-to-month,Yes,Electronic check,89.2,2698.35,2.9733333333333336,1.0
2085-BOJKI,One year,Yes,Bank transfer (automatic),96.65,1588.25,3.2216666666666667,0.0
2085-JVGAD,Month-to-month,No,Bank transfer (automatic),20.35,697.65,0.6783333333333333,0.0
2087-QAREY,Month-to-month,Yes,Mailed check,54.7,1178.75,1.8233333333333335,0.0
2088-IEBAU,Two year,Yes,Electronic check,88.15,6148.45,2.9383333333333335,0.0
2091-GPPIQ,Two year,Yes,Electronic check,78.95,5730.15,2.631666666666667,0.0
2091-MJTFX,Month-to-month,No,Credit card (automatic),51.2,1561.5,1.7066666666666668,1.0
2091-RFFBA,Month-to-month,Yes,Electronic check,73.9,2217.15,2.4633333333333334,1.0
2096-XOTMO,Month-to-month,No,Mailed check,19.35,275.9,0.645,0.0
2097-YVPKN,Two year,No,Mailed check,25.75,1654.75,0.8583333333333333,0.0
2100-BDNSN,Month-to-month,No,Bank transfer (automatic),67.95,350.3,2.265,1.0
2101-RANCD,Month-to-month,Yes,Electronic check,73.1,4144.9,2.4366666666666665,0.0
2103-ZRXFN,Month-to-month,No,Mailed check,50.75,50.75,1.6916666666666667,0.0
2105-PHWON,Month-to-month,Yes,Credit card (automatic),95.0,3008.15,3.1666666666666665,0.0
2107-FBPTK,Month-to-month,Yes,Electronic check,104.1,3121.1,3.4699999999999998,0.0
2108-GLPQB,Month-to-month,No,Credit card (automatic),55.55,1405.3,1.8516666666666666,0.0
2108-XWMPY,Month-to-month,Yes,Mailed check,35.45,106.85,1.1816666666666669,1.0
2108-YKQTY,Month-to-month,No,Credit card (automatic),50.7,151.3,1.6900000000000002,1.0
2111-DWYHN,Month-to-month,No,Mailed check,21.1,21.1,0.7033333333333334,0.0
2114-MGINA,Month-to-month,Yes,Mailed check,89.8,1129.1,2.993333333333333,1.0
2115-BFTIW,Month-to-month,No,Mailed check,70.95,1767.35,2.365,1.0
2120-SMPEX,Month-to-month,Yes,Mailed check,20.15,536.35,0.6716666666666666,0.0
2121-JAFOM,Two year,Yes,Credit card (automatic),115.55,8312.4,3.8516666666666666,0.0
2122-SZZZD,One year,No,Credit card (automatic),19.5,835.5,0.65,0.0
2122-YWVYA,Month-to-month,Yes,Electronic check,75.4,1380.4,2.5133333333333336,0.0
2123-AGEEN,Month-to-month,Yes,Electronic check,84.35,609.65,2.8116666666666665,0.0
2123-VSCOT,Two year,Yes,Bank transfer (automatic),72.1,4194.85,2.4033333333333333,0.0
2126-GSEGL,Two year,Yes,Bank transfer (automatic),84.8,5917.55,2.8266666666666667,0.0
2129-ALKBS,Month-to-month,Yes,Electronic check,26.2,1077.5,0.8733333333333333,0.0
2133-TSRRM,Month-to-month,Yes,Bank transfer (automatic),105.35,3688.6,3.5116666666666663,0.0
2135-DQWAQ,Month-to-month,Yes,Mailed check,85.3,420.45,2.8433333333333333,0.0
2135-RXIHG,Month-to-month,Yes,Electronic check,45.65,45.65,1.5216666666666667,1.0
2137-DQMEV,One year,No,Mailed check,44.8,2983.65,1.4933333333333332,0.0
2138-VFAPZ,Two year,Yes,Mailed check,19.7,263.65,0.6566666666666666,0.0
2139-FQHLM,Month-to-month,No,Mailed check,89.95,1682.4,2.9983333333333335,0.0
2141-RRYGO,Month-to-month,Yes,Bank transfer (automatic),68.65,261.25,2.2883333333333336,1.0
2143-LJULT,Two year,Yes,Credit card (automatic),25.25,1733.15,0.8416666666666667,0.0
2144-BFDSO,Month-to-month,No,Bank transfer (automatic),108.75,5431.9,3.625,0.0
2144-ESWKO,One year,Yes,Credit card (automatic),35.2,1463.7,1.1733333333333333,0.0
2146-EGVDT,Two year,No,Credit card (automatic),19.3,1192.7,0.6433333333333333,0.0
2150-OEGBV,One year,No,Bank transfer (automatic),20.1,562.6,0.67,0.0
2150-UWTFY,Month-to-month,No,Mailed check,61.15,1422.05,2.038333333333333,1.0
2150-WLKUW,One year,No,Bank transfer (automatic),63.9,2635.0,2.13,0.0
2153-MREFK,One year,Yes,Electronic check,99.2,3754.6,3.3066666666666666,1.0
2154-KVJFF,Month-to-month,Yes,Electronic check,79.75,1111.85,2.658333333333333,1.0
2155-AMQRX,Month-to-month,Yes,Credit card (automatic),54.9,1505.15,1.8299999999999998,0.0
2157-MXBJS,One year,Yes,Mailed check,75.3,989.45,2.51,1.0
2159-TURXX,Month-to-month,No,Credit card (automatic),20.05,95.55,0.6683333333333333,0.0
2160-GPFXD,Two year,Yes,Credit card (automatic),65.65,3566.7,2.1883333333333335,0.0
2162-FRZAA,Two year,No,Bank transfer (automatic),39.35,2395.05,1.3116666666666668,0.0
2164-SOQXL,Month-to-month,No,Mailed check,20.05,406.05,0.6683333333333333,0.0
2165-VOEGB,One year,Yes,Bank transfer (automatic),105.2,4822.85,3.506666666666667,1.0
2167-FQSTQ,Two year,Yes,Electronic check,92.4,6786.1,3.08,0.0
2169-RRLFW,Two year,No,Credit card (automatic),25.6,1888.25,0.8533333333333334,0.0
2171-UDMFD,Month-to-month,Yes,Credit card (automatic),19.45,674.55,0.6483333333333333,0.0
2172-EJXVF,One year,Yes,Electronic check,105.9,7521.95,3.5300000000000002,0.0
2176-LVPNX,Two year,No,Mailed check,89.85,6293.45,2.9949999999999997,0.0
2176-OSJUV,Two year,No,Bank transfer (automatic),65.15,4681.75,2.171666666666667,0.0
2178-PMGCJ,Month-to-month,Yes,Mailed check,69.7,1490.4,2.3233333333333333,0.0
2180-DXNEG,Month-to-month,Yes,Electronic check,96.0,1062.1,3.2,1.0
2181-TIDSV,Two year,Yes,Bank transfer (automatic),19.95,1303.25,0.6649999999999999,0.0
2181-UAESM,Month-to-month,No,Electronic check,53.45,119.5,1.7816666666666667,0.0
2183-ZULVZ,Two year,Yes,Credit card (automatic),115.15,8250.0,3.8383333333333334,
2186-QZEYA,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,1.9516666666666667,0.0
2187-LZGPL,Month-to-month,Yes,Credit card (automatic),40.1,293.3,1.3366666666666667,1.0
2187-PKZAY,Month-to-month,Yes,Bank transfer (automatic),79.95,1043.4,2.665,0.0
2188-SXWVT,One year,No,Mailed check,55.0,1885.15,1.8333333333333333,0.0
2189-UXTKY,Month-to-month,Yes,Electronic check,79.2,1742.75,2.64,1.0
2189-WWOEW,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,2.8633333333333337,1.0
2190-BCXEC,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,2.628333333333333,0.0
